producer_country,commodity,year,exporter_group,adjusted_deforestation_exposure,years_appeared,years_available
Brazil,Cattle meat,2014,AGROEXPORT TRADING E AGRONEGOCIOS,30401.726413858545,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,AGROGLOBAL AGRONEGOCIOS EXPORTACAO E IMPORTACAO REPRESENTACO,470.47662306495135,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,ALVO CONSULTORIA E AGRONEGOCIOS,5437.480395928177,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,BOI BRANCO COMERCIAL EXPORTACAO E IMPORTACAO DE BOVINOS EIR,30601.07395838544,"2012, 2013, 2014, 2016",2010-2020
Brazil,Cattle meat,2014,BRAVEX COMERCIAL IMPORTADORA E EXPORTADORA,1792.6693004578328,"2014, 2015",2010-2020
Brazil,Cattle meat,2014,BRF,8652.32236854534,"2010, 2011, 2012, 2013, 2014",2010-2020
Brazil,Cattle meat,2014,CONFIDENCE COMERCIO E SERVICOS LTDA - ME,1212.7677816587318,2014,2010-2020
Brazil,Cattle meat,2014,CONSTRUTORA NORBERTO ODEBRECHT,112.61312787203173,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2014,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,211.65850836876484,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,COREX IMPORTACAO E EXPORTACAO,19.567753324392385,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,FRIGOESTRELA SA,28.384898994499846,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,FRIGOL,7251.2815979200095,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,FRIGORIFICO BIG BOI,3.653705952281027,"2012, 2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2014,FRIGORIFICO REDENTOR,1618.839485010555,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,FRIGORIFICO RIO MARIA,976.6520184132762,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,FRIGORIFICO TANGARA,2792.9926265114364,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,FRIGOSOL FRIGORIFICO SUL BAHIA,950.0350764304286,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,FRISA FRIGORIFICO RIO DOCE,0.404489441372333,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,"GIVOTRADING COMERCIO, IMPORTACAO E EXPORTACAO LTDA",5369.400141024349,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,GROUP AGRICOLA E EXPORTACAO LTDA.,251.5012363946664,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,INDUSTRIA E COMERCIO DE CARNES E DERIVADOS BOI BRASIL,8.986373855938217,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,IRMAOS GONCALVES COMERCIO E INDUSTRIA,52417.58248797313,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,JBS,169229.0698528051,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,JJZ ALIMENTOS,2012.7647789702753,"2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2014,KIT TRADING,246.56031686476788,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,MARFRIG,7311.6325412979895,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,MASTERBOI,395.4757503355681,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,MATABOI ALIMENTOS,356.4419029490104,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,MERCURIO ALIMENTOS,47382.310260890234,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,14087.92529709512,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,1373.1480237062958,"2012, 2013, 2014, 2016, 2017",2010-2020
Brazil,Cattle meat,2014,MINERVA,72182.93801425598,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,"MUNDO BRASIL COMERCIO, EXPORTACAO E IMPORTACAO LTDA.",224.53351514237696,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,OMEGA REPRESENTACOES LTDA,460.30322452917574,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,PAMPACARNE COMERCIO IMPORTACAO E EXPORTACAO,319.6859743813684,"2012, 2013, 2014, 2015, 2017",2010-2020
Brazil,Cattle meat,2014,PAMPAFOODS COMERCIO IMPORTACAO E EXPORTACAO LTDA. - ME,30.44956466995346,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,PLENA ALIMENTOS,101.38317831342884,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,"REDENCAO - INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE C",72.62611511120589,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,RODOPA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,485.92407103490876,"2011, 2014",2010-2020
Brazil,Cattle meat,2014,RXM IMPORTACAO E EXPORTACAO,3472.9153921251927,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,S. C. T. ARTIGOS PARA PRESENTES LTDA,1953.0482093321593,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,4616.897777440779,"2010, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,SUPERFRIGO INDUSTRIA E COMERCIO,747.1705933818124,"2012, 2013, 2014, 2015",2010-2020
Brazil,Cattle meat,2014,TDX TRADING COMPANY COMERCIO IMPORTACAO E EXPORTACAO DE PROD,241.2021323093184,"2013, 2014",2010-2020
Brazil,Cattle meat,2014,UNKNOWN,431641.9040779771,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS,30815.27499788852,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2014,WELLARD DO BRASIL AGRONEGOCIOS,2773.864979891426,"2013, 2014, 2015, 2016",2010-2020
Brazil,Cattle meat,2014,WEST MEAT IMPORTACAO E EXPORTACAO LTDA.,3508.081185908159,2014,2010-2020
Brazil,Cattle meat,2014,XINGUARA INDUSTRIA E COMERCIO,3114.709439232761,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2015,AGRA AGROINDUSTRIAL DE ALIMENTOS,263.8422623775575,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,AGROEXPORT TRADING E AGRONEGOCIOS,9610.33340808397,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,ALVO CONSULTORIA E AGRONEGOCIOS,2625.7189143217843,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,BRAVEX COMERCIAL IMPORTADORA E EXPORTADORA,1873.8530493824808,"2014, 2015",2010-2020
Brazil,Cattle meat,2015,CANTU COMERCIO DE PNEUMATICOS,253.51281730959212,"2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2015,CONSTRUTORA NORBERTO ODEBRECHT,66.04806086082438,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2015,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,169.89044022956813,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGOESTRELA SA,34.267723117697685,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGOL,14211.873283092194,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGORIFICO BIG BOI,94.65607933082678,"2012, 2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2015,FRIGORIFICO JR,182.81392541226856,"2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2015,FRIGORIFICO REDENTOR,6073.006018185364,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGORIFICO RIO MARIA,1192.229370233377,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGORIFICO TANGARA,6098.721217469334,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGOSOL FRIGORIFICO SUL BAHIA,1607.1948848373713,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRIGOTIL FRIGORIFICO DE TIMON,101.43059492269101,"2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,FRISA FRIGORIFICO RIO DOCE,0.6005925440604144,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,INDUSTRIA E COMERCIO DE CARNES E DERIVADOS BOI BRASIL,8.087211786773743,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,IRMAOS GONCALVES COMERCIO E INDUSTRIA,49363.94784684298,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,JBS,137139.0046960375,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,JJZ ALIMENTOS,1266.262518117475,"2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2015,KIT TRADING,70.0884782980794,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,M S COMERCIAL IMPORTADORA E EXPORTADORA DE ALIMENTOS,8.715653497338584,"2010, 2011, 2012, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2015,MARFRIG,37364.60404640575,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,MASTERBOI,202.22792589265694,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,MATABOI ALIMENTOS,68.05427553273742,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,MERCURIO ALIMENTOS,25035.164335559024,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,12680.277229511694,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,MINERVA,107965.385518826,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,NORTAO INDUSTRIAL DE ALIMENTOS,869.2433728704877,2015,2010-2020
Brazil,Cattle meat,2015,PAMPACARNE COMERCIO IMPORTACAO E EXPORTACAO,6.041770063238711,"2012, 2013, 2014, 2015, 2017",2010-2020
Brazil,Cattle meat,2015,PAMPAFOODS COMERCIO IMPORTACAO E EXPORTACAO LTDA. - ME,1930.7988996777938,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,PLENA ALIMENTOS,159.62687500617295,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,PROGRESS BRAZIL COMERCIO DE ALIMENTOS,1.9985072330671478,"2015, 2016",2010-2020
Brazil,Cattle meat,2015,RXM IMPORTACAO E EXPORTACAO,8728.661421428895,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,3206.5898174181875,"2010, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,SUPERFRIGO INDUSTRIA E COMERCIO,187.78076206406587,"2012, 2013, 2014, 2015",2010-2020
Brazil,Cattle meat,2015,TOTAL GROUP,5649.162565433131,"2015, 2016",2010-2020
Brazil,Cattle meat,2015,UNKNOWN,413284.4147458554,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS,24646.39212157713,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2015,WELLARD DO BRASIL AGRONEGOCIOS,6011.810017626564,"2013, 2014, 2015, 2016",2010-2020
Brazil,Cattle meat,2015,XINGUARA INDUSTRIA E COMERCIO,3972.3630493263813,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2016,AGRA AGROINDUSTRIAL DE ALIMENTOS,652.1577048764332,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,AGROEXPORT TRADING E AGRONEGOCIOS,48665.89430171792,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,ALVO CONSULTORIA E AGRONEGOCIOS,13976.152089379142,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,BOI BRANCO COMERCIAL EXPORTACAO E IMPORTACAO DE BOVINOS EIR,13935.794958937777,"2012, 2013, 2014, 2016",2010-2020
Brazil,Cattle meat,2016,CANTU COMERCIO DE PNEUMATICOS,726.9687584836896,"2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2016,CONSTRUTORA NORBERTO ODEBRECHT,146.6344967142775,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2016,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,249.15754376822719,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGOESTRELA SA,17.73734668805578,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGOL,29911.41856694966,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGORIFICO BIG BOI,134.52328193149503,"2012, 2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2016,FRIGORIFICO FORTEFRIGO,818.3558965399967,"2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGORIFICO JR,547.5520676037227,"2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2016,FRIGORIFICO REDENTOR,5236.177917017596,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGORIFICO RIO MARIA,1819.4215518748877,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGORIFICO TANGARA,11701.549372103615,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGOSOL FRIGORIFICO SUL BAHIA,1360.4183474259903,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRIGOTIL FRIGORIFICO DE TIMON,88.80892314717788,"2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,FRISA FRIGORIFICO RIO DOCE,3.537236509711199,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,INDUSTRIA E COMERCIO DE CARNES E DERIVADOS BOI BRASIL,76.4381489292665,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,INTERCONTINENTAL FOODS - COMERCIO DE ALIMENTOS LTDA - EPP,1112.9793757914058,"2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,IRMAOS GONCALVES COMERCIO E INDUSTRIA,86541.0084238732,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,JBS,194007.84033347366,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,JJZ ALIMENTOS,2125.994300672998,"2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2016,KIT TRADING,256.43278539076033,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,LAMAJO COMERCIAL,336.0857005353662,"2013, 2016",2010-2020
Brazil,Cattle meat,2016,M S COMERCIAL IMPORTADORA E EXPORTADORA DE ALIMENTOS,9.191061866029573,"2010, 2011, 2012, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2016,MARFRIG,67696.04446720632,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,MASTERBOI,1616.858770790602,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,MATABOI ALIMENTOS,168.36843885643046,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,MERCURIO ALIMENTOS,80025.8131958046,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,27758.801385792583,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,943.9416631206798,"2012, 2013, 2014, 2016, 2017",2010-2020
Brazil,Cattle meat,2016,MINERVA,103630.23854283916,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,MUNDOS BRASIL IMPORTACAO E EXPORTACAO LTDA EPP,3264.6384403166994,2016,2010-2020
Brazil,Cattle meat,2016,NATURAFRIG ALIMENTOS,207.5182807299616,"2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,PAMPAFOODS COMERCIO IMPORTACAO E EXPORTACAO LTDA. - ME,4443.112688668108,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,PLENA ALIMENTOS,331.51256838604814,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,PROGRESS BRAZIL COMERCIO DE ALIMENTOS,322.0360272454502,"2015, 2016",2010-2020
Brazil,Cattle meat,2016,RXM IMPORTACAO E EXPORTACAO,9724.323022219258,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,2862.4314136788794,"2010, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,TOTAL GROUP,3508.3343402401924,"2015, 2016",2010-2020
Brazil,Cattle meat,2016,UNKNOWN,732582.632933936,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS,28284.993305111515,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2016,WELLARD DO BRASIL AGRONEGOCIOS,10691.70139892517,"2013, 2014, 2015, 2016",2010-2020
Brazil,Cattle meat,2016,XINGUARA INDUSTRIA E COMERCIO,5512.067196677999,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2017,AGRA AGROINDUSTRIAL DE ALIMENTOS,364.454808936207,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,AGROEXPORT TRADING E AGRONEGOCIOS,25851.213970075412,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,AGROMASS BRASIL AGROPECUARIA - IMPORTACAO E EXPORTACAO LTDA - EPP,48.98378430414019,"2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,ALVO CONSULTORIA E AGRONEGOCIOS,3729.2225982117775,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,BOI BRANCO INTERNATIONAL TRADING LTDA,5266.94461640935,2017,2010-2020
Brazil,Cattle meat,2017,BULL LOG TRADING IMPORTACAO E EXPORTACAO LTDA EPP,12614.032194853844,"2017, 2019",2010-2020
Brazil,Cattle meat,2017,CANTU COMERCIO DE PNEUMATICOS,15.073584818943443,"2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2017,CONQUISTA COMERCIO E EXPORTACAO DE ALIMENTOS LTDA,4209.083220571841,2017,2010-2020
Brazil,Cattle meat,2017,CONSTRUTORA NORBERTO ODEBRECHT,257.59830314217623,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2017,COOPERATIVA DOS PRODUTORES DE CARNE E DERIVADOS DE GURUPI,238.87538449389535,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,CP COMERCIAL LTDA,7235.057205475011,2017,2010-2020
Brazil,Cattle meat,2017,DISTRIBOI INDUSTRIA COMERCIO E TRANSPORTE DE CARNE BOVINA,4336.368860882841,"2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,ECOWHITE TRADING LTDA,76.63701654115638,2017,2010-2020
Brazil,Cattle meat,2017,FRIGOESTRELA SA,16.30614934409484,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGOL,40748.166439127875,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO BIG BOI,21.42009736942282,"2012, 2013, 2014, 2015, 2016, 2017, 2019",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO FORTEFRIGO,9069.394430733018,"2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO JR,1012.3406303700312,"2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO NOSSO,34.902008622779185,"2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO REDENTOR,7154.770724099475,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO RIO MARIA,2175.323658492204,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGORIFICO TANGARA,12799.855637118982,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGOSOL FRIGORIFICO SUL BAHIA,2445.8141347772576,"2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGOTIL FRIGORIFICO DE TIMON,5417.370241738277,"2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRIGOXICO ALIMENTOS,84.93978578373833,2017,2010-2020
Brazil,Cattle meat,2017,FRISA FRIGORIFICO RIO DOCE,1.1621063342322426,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,1984.2835875984115,2017,2010-2020
Brazil,Cattle meat,2017,INDUSTRIA E COMERCIO DE CARNES E DERIVADOS BOI BRASIL,197.24656471743168,"2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,INTERCONTINENTAL FOODS - COMERCIO DE ALIMENTOS LTDA - EPP,867.475065751921,"2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,IRMAOS GONCALVES COMERCIO E INDUSTRIA,75413.77786706184,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,JBS,219500.15594593872,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,JJZ ALIMENTOS,661.8402581666538,"2013, 2014, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2017,KIT TRADING,7778.5613666882255,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,LIARTE METALQUIMICA,706.8092584579449,"2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,M S COMERCIAL IMPORTADORA E EXPORTADORA DE ALIMENTOS,2.3310025573071855,"2010, 2011, 2012, 2015, 2016, 2017",2010-2020
Brazil,Cattle meat,2017,MARFRIG,59264.82010882701,"2010, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,MASTERBOI,4057.6747279038145,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,MATABOI ALIMENTOS,303.54322365030947,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,MERCURIO ALIMENTOS,93947.02688020066,"2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,28122.132512490796,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
Brazil,Cattle meat,2017,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,8856.078097629515,"2012, 2013, 2014, 2016, 2017",2010-2020
Brazil,Cattle meat,2017,MINERVA,97350.47075941825,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020",2010-2020
